id,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
50677,2008,1,18,5,1929,1900,2045,2015,WN,1302,N756SA,76,75,55,30,29,OAK,LAX,337,12,9,0,N,0,29,0,1,0,0
6866053,2008,12,27,6,1707,1658,1932,1858,NW,1038,N786NC,145,120,125,34,9,MKE,MEM,556,6,14,0,N,0,9,0,25,0,0
2124479,2008,4,17,4,806,715,1014,932,EV,4766,N878AS,128,137,106,42,51,AVP,ATL,714,13,9,0,N,0,42,0,0,0,0
3865605,2008,7,24,4,2400,2234,127,4,UA,1274,N929UA,87,90,61,83,86,SFO,EUG,451,4,22,0,N,0,0,0,0,0,83
3709837,2008,7,3,4,1806,1625,1941,1810,XE,3037,N13949,95,105,52,91,101,MHT,EWR,209,19,24,0,N,0,0,0,91,0,0
5141153,2008,9,13,6,1813,1758,1918,1918,EV,4718,N379CA,65,80,49,0,15,ATL,SDF,321,5,11,0,N,0,,,,,
671736,2008,2,22,5,607,600,620,620,WN,2384,N476WN,73,80,61,0,7,SLC,LAS,368,3,9,0,N,0,,,,,
3477289,2008,6,23,1,1157,1130,1312,1300,AA,321,N401AA,135,150,112,12,27,LGA,ORD,733,5,18,0,N,0,,,,,
2384397,2008,4,13,7,1813,1805,1943,1945,DL,1499,N633DL,90,100,73,-2,8,ATL,RSW,515,6,11,0,N,0,,,,,
1623920,2008,3,7,5,1843,1630,2220,2030,NW,1065,N363NB,157,180,139,110,133,SAT,DTW,1215,7,11,0,N,0,6,0,0,0,104
2364109,2008,4,13,7,1957,1900,2117,2013,CO,423,N36280,80,73,45,64,57,IAH,MSY,305,6,29,0,N,0,57,0,7,0,0
129683,2008,1,1,2,925,907,955,918,YV,2737,N449YV,90,71,60,37,18,PHX,PSP,261,5,25,0,N,0,37,0,0,0,0
1551595,2008,3,25,2,1646,1640,1821,1824,FL,198,N977AT,95,104,75,-3,6,CAK,BOS,549,6,14,0,N,0,,,,,
2967360,2008,5,3,6,1721,1645,2217,2146,CO,541,N12216,176,181,158,31,36,LAX,IAH,1379,5,13,0,N,0,31,0,0,0,0
1799690,2008,4,6,7,1421,1410,1656,1640,WN,2995,N723SW,155,150,142,16,11,BWI,FLL,925,4,9,0,N,0,9,0,5,0,2
5845106,2008,10,15,3,1022,1000,1313,1255,AA,1124,N5CRAA,171,175,151,18,22,MIA,LGA,1097,4,16,0,N,0,18,0,0,0,0
3237610,2008,6,25,3,1108,1040,1713,1646,UA,714,N422UA,245,246,224,27,28,SFO,IAH,1635,7,14,0,N,0,27,0,0,0,0
5096780,2008,9,21,7,1024,928,1205,1102,US,466,N166AW,101,94,72,63,56,LAS,SFO,414,5,24,0,N,0,0,0,63,0,0
2626511,2008,5,10,6,751,740,858,843,UA,671,N348UA,127,123,105,15,11,GSO,ORD,590,11,11,0,N,0,11,0,4,0,0
3130752,2008,6,8,7,1724,1445,1811,1538,YV,7331,N521LR,47,53,28,153,159,ORD,MLI,139,2,17,0,N,0,0,0,0,0,153
6021856,2008,11,28,5,1227,1210,1335,1320,WN,3070,N379SW,68,70,51,15,17,DAL,AMA,324,5,12,0,N,0,0,0,0,0,15
151770,2008,1,3,4,1332,1229,1628,1518,OH,4987,N590SW,176,169,117,70,63,LGA,JAX,834,8,51,0,N,0,63,0,7,0,0
6864406,2008,12,15,1,1731,1725,1945,1919,NW,860,N347NB,254,234,236,26,6,MSP,SNA,1522,5,13,0,N,0,6,0,20,0,0
6877394,2008,12,23,2,1640,1610,1817,1742,9E,2251,88969E,97,92,74,35,30,DFW,MEM,432,8,15,0,N,0,0,0,5,0,30
3232919,2008,6,29,7,2010,1916,2141,2025,UA,569,N342UA,151,129,97,76,54,CLT,ORD,599,15,39,0,N,0,0,0,63,0,13
4159479,2008,7,22,2,1724,1652,1826,1749,AS,163,N762AS,62,57,47,37,32,AKN,ANC,289,6,9,0,N,0,32,0,5,0,0
624327,2008,2,8,5,1132,1030,1425,1320,WN,1611,N462WN,113,110,88,65,62,LAS,DEN,629,10,15,0,N,0,0,0,8,0,57
6717155,2008,12,20,6,1621,1315,2039,1737,US,5,N631AW,198,202,176,182,186,PHX,ORD,1440,5,17,0,N,0,0,0,124,0,58
6125991,2008,11,15,6,1805,1755,1957,1950,OO,6665,N745SK,172,175,147,7,10,DEN,EUG,997,2,23,0,N,0,,,,,
2719893,2008,5,21,3,733,725,1016,1022,EV,4564,N927EV,103,117,88,-6,8,TUL,ATL,674,9,6,0,N,0,,,,,
3735858,2008,7,29,2,1751,1642,1917,1820,XE,3029,N12567,86,98,71,57,69,PNS,IAH,489,7,8,0,N,0,0,0,0,0,57
4469026,2008,8,8,5,1118,1030,1358,1326,UA,454,N303UA,100,116,85,32,48,ORD,ATL,606,5,10,0,N,0,32,0,0,0,0
1401385,2008,3,24,1,1914,1834,2158,2129,UA,146,N349UA,104,115,88,29,40,ORD,RDU,647,6,10,0,N,0,18,0,0,0,11
3577508,2008,6,22,7,2213,2145,22,2350,CO,752,N14342,189,185,167,32,28,IAH,SLC,1195,11,11,0,N,0,10,0,4,0,18
4100427,2008,7,30,3,1012,1000,1129,1140,AA,309,N551AA,197,220,183,-11,12,ORD,PHX,1440,5,9,0,N,0,,,,,
151457,2008,1,2,3,747,730,1044,954,OH,5386,N446CA,117,84,67,50,17,MKE,CVG,318,4,46,0,N,0,17,0,33,0,0
4764898,2008,8,31,7,1330,1230,1833,1745,AA,2446,N4YFAA,183,195,158,48,60,LAX,DFW,1235,10,15,0,N,0,48,0,0,0,0
697147,2008,2,10,7,1758,1750,2145,2123,XE,25,N11164,167,153,128,22,8,TUS,MCI,1036,29,10,0,N,0,8,0,14,0,0
1908259,2008,4,11,5,1940,1925,2045,2015,XE,2016,N13978,65,50,26,30,15,IAH,LCH,127,6,33,0,N,0,0,0,15,0,15
6998719,2008,12,4,4,1132,1116,1313,1230,DL,1429,N398DA,221,194,181,43,16,ATL,COS,1185,10,30,0,N,0,13,0,27,0,3
4403427,2008,8,30,6,840,815,1122,940,OH,5107,N967CA,162,85,36,102,25,JFK,PHL,94,7,119,0,N,0,0,0,102,0,0
5746943,2008,10,2,4,1809,1800,1858,1900,MQ,3497,N827MQ,49,60,33,-2,9,DFW,SHV,190,2,14,0,N,0,,,,,
939209,2008,2,1,5,2052,1818,2257,2025,FL,708,N240AT,125,127,107,152,154,MCO,DAY,808,6,12,0,N,0,0,0,0,0,152
2018731,2008,4,29,2,1725,1712,1821,1820,UA,469,N941UA,116,128,98,1,13,GSO,ORD,590,8,10,0,N,0,,,,,
6522169,2008,12,20,6,1745,1645,2021,1925,WN,495,N469WN,276,280,260,56,60,TPA,PHX,1788,7,9,0,N,0,1,0,0,0,55
143926,2008,1,21,1,1810,1414,2127,1700,YV,7149,N509MJ,137,106,73,267,236,ORD,ABE,654,4,60,0,N,0,267,0,0,0,0
1295160,2008,3,13,4,619,610,752,738,XE,3023,N16911,93,88,69,14,9,LIT,IAH,374,9,15,0,N,0,,,,,
425775,2008,1,22,2,1311,1140,1516,1343,NW,221,N585NW,245,243,215,93,91,MSP,SFO,1589,6,24,0,N,0,0,77,2,0,14
3036119,2008,6,15,7,1815,1750,1919,1900,WN,1921,N630WN,64,70,51,19,25,BDL,BWI,283,3,10,0,N,0,3,0,0,0,16
1275865,2008,3,16,7,1214,1205,1309,1303,XE,445,N13550,55,58,39,6,9,SAN,BFL,215,6,10,0,N,0,,,,,
621279,2008,2,7,4,1932,1905,2118,2050,WN,619,N323SW,226,225,208,28,27,MCI,LAX,1363,6,12,0,N,0,0,0,1,0,27
2374808,2008,4,5,6,1433,1151,1552,1253,DL,1757,N988DL,79,62,59,179,162,ATL,TLH,223,7,13,0,N,0,162,0,17,0,0
2028440,2008,4,13,7,2119,2040,2240,2207,UA,785,N456UA,81,87,66,33,39,SFO,SAN,447,2,13,0,N,0,0,0,0,0,33
6857806,2008,12,18,4,1330,1235,1950,1844,NW,398,N326NB,260,249,214,66,55,SEA,MEM,1870,9,37,0,N,0,0,39,11,0,16
6795309,2008,12,10,3,2150,2050,2233,2121,FL,451,N975AT,103,91,77,72,60,ATL,MSY,425,4,22,0,N,0,60,0,12,0,0
3230490,2008,6,17,2,705,645,801,714,UA,493,N506UA,116,89,71,47,20,OMA,DEN,472,10,35,0,N,0,20,0,27,0,0
1250173,2008,3,25,2,2117,2105,2234,2225,WN,698,N210WN,77,80,63,9,12,OAK,SNA,371,4,10,0,N,0,,,,,
3055314,2008,6,20,5,1113,1045,1233,1215,WN,2205,N342SW,80,90,70,18,28,OAK,SAN,446,2,8,0,N,0,18,0,0,0,0
1578332,2008,3,4,2,1353,1345,1444,1445,MQ,3783,N908AE,51,60,37,-1,8,DFW,FSM,228,4,10,0,N,0,,,,,
5963994,2008,11,10,1,1120,1110,1407,1410,WN,3083,N222WN,167,180,154,-3,10,ISP,TPA,1034,5,8,0,N,0,,,,,
4736453,2008,8,11,1,959,930,1121,1055,AA,1163,N292AA,202,205,183,26,29,DFW,SMF,1431,4,15,0,N,0,6,0,0,0,20
1010481,2008,2,18,1,1959,1941,2234,2157,NW,379,N506US,155,136,104,37,18,BOS,DTW,632,18,33,0,N,0,0,0,19,0,18
6951879,2008,12,24,3,1736,1630,2028,1934,AS,487,N791AS,172,184,147,54,66,SAN,SEA,1050,7,18,0,N,0,0,0,0,0,54
4180919,2008,7,31,4,1537,1530,1810,1815,B6,595,N550JB,153,165,135,-5,7,HPN,MCO,972,6,12,0,N,0,,,,,
547532,2008,1,3,4,606,600,835,855,B6,728,N543JB,209,235,191,-20,6,BQN,JFK,1576,8,10,0,N,0,,,,,
3137283,2008,6,17,2,1900,1807,2142,2101,YV,7343,N17175,102,114,83,41,53,HSV,IAD,595,9,10,0,N,0,0,0,0,0,41
5632052,2008,10,12,7,1806,1755,2035,2053,US,753,N204UW,329,358,303,-18,11,PHL,SEA,2378,4,22,0,N,0,,,,,
1233655,2008,3,20,4,1517,1500,1626,1615,WN,1922,N275WN,69,75,54,11,17,OAK,LAX,337,5,10,0,N,0,,,,,
2649451,2008,5,4,7,1836,1810,1924,1905,US,1215,N459UW,48,55,35,19,26,MYR,CLT,156,5,8,0,N,0,0,0,0,0,19
926730,2008,2,22,5,2031,1930,2135,2052,EV,4754,N843AS,124,142,104,43,61,ATL,DSM,743,4,16,0,N,0,0,0,43,0,0
1593816,2008,3,9,7,1844,1740,1940,1850,MQ,4389,N615AE,56,70,44,50,64,ORD,RST,268,3,9,0,N,0,42,0,0,0,8
4273076,2008,8,14,4,2035,1955,2222,2105,WN,2497,N419WN,107,70,64,77,40,SAN,PHX,304,4,39,0,N,0,0,39,37,0,1
6498960,2008,12,13,6,1730,1640,1931,1855,WN,3957,N690SW,61,75,51,36,50,ONT,PHX,325,4,6,0,N,0,4,0,0,0,32
2783616,2008,5,17,6,1623,1610,1725,1710,MQ,3695,N651AE,62,60,42,15,13,DFW,FSM,228,6,14,0,N,0,13,0,2,0,0
2331474,2008,4,11,5,1615,1255,11,2055,B6,198,N621JB,296,300,267,196,200,LAS,JFK,2248,12,17,0,N,0,0,0,196,0,0
4742553,2008,8,17,7,1727,1545,2024,1855,AA,1380,N456AA,117,130,100,89,102,DFW,IND,762,9,8,0,N,0,89,0,0,0,0
10950,2008,1,6,7,1617,1610,1640,1630,WN,2812,N242WN,83,80,62,10,7,PHX,LAX,370,11,10,0,N,0,,,,,
3985888,2008,7,22,2,1810,1733,1956,1754,FL,529,N985AT,166,81,57,122,37,ATL,MEM,332,8,101,0,N,0,37,0,85,0,0
6422251,2008,11,22,6,1300,910,1426,1033,B6,263,N206JB,86,83,66,233,230,SMF,LGB,387,2,18,0,N,0,84,0,3,0,146
2659076,2008,5,12,1,1641,1635,1859,1858,US,1435,N189UW,318,323,296,1,6,CLT,LAX,2125,7,15,0,N,0,,,,,
4167485,2008,7,7,1,1523,1459,1708,1643,B6,1053,N265JB,105,104,65,25,24,JFK,PIT,340,5,35,0,N,0,15,0,1,0,9
6617321,2008,12,16,2,1755,1708,1944,1745,OO,2626,N495CA,109,37,19,119,47,MSN,MKE,74,6,84,0,N,0,0,0,72,0,47
6162480,2008,11,2,7,1209,1200,1502,1442,US,1563,N405US,173,162,142,20,9,PHL,FLL,992,2,29,0,N,0,9,0,11,0,0
4437855,2008,8,21,4,1005,940,1159,1134,OO,4044,N406SW,114,114,82,25,25,ATL,CLE,554,5,27,0,N,0,25,0,0,0,0
6746640,2008,12,21,7,1226,1045,1458,1324,DL,1406,N985DL,152,159,123,94,101,MCO,BDL,1050,11,18,0,N,0,94,0,0,0,0
577460,2008,1,4,5,1243,1210,1747,1709,CO,661,N14334,244,239,216,38,33,SAT,EWR,1569,8,20,0,N,0,0,0,38,0,0
6633969,2008,12,5,5,1241,1233,1352,1410,OO,5526,N288SW,71,97,63,-18,8,PMD,SFO,316,2,6,0,N,0,,,,,
1000625,2008,2,26,2,1913,1800,2056,1940,MQ,4735,N702AE,103,100,63,76,73,RDU,LGA,431,6,34,0,N,0,0,0,76,0,0
4236693,2008,8,4,1,1433,1300,1643,1525,WN,485,N623SW,130,145,117,78,93,BWI,PBI,883,4,9,0,N,0,0,0,0,0,78
4554963,2008,8,30,6,1614,1605,1730,1719,DL,1401,N946DL,76,74,45,11,9,ATL,JAX,270,7,24,0,N,0,,,,,
4765933,2008,8,1,5,2031,2020,2212,2203,AS,363,N508AS,101,103,82,9,11,SMF,SEA,605,8,11,0,N,0,,,,,
100488,2008,1,3,4,957,945,1226,1233,XE,7753,N11165,149,168,125,-7,12,LAX,SEA,954,10,14,0,N,0,,,,,
594108,2008,1,6,7,1438,1300,2133,2005,DL,152,N837MH,235,245,213,88,98,LAX,ATL,1946,10,12,0,N,0,10,0,0,0,78
2741521,2008,5,3,6,911,752,1241,1124,FL,111,N927AT,150,152,133,77,79,DFW,MCO,984,6,11,0,N,0,77,0,0,0,0
5625380,2008,10,7,2,1454,1435,1704,1639,US,1410,N712US,130,124,93,25,19,ATL,PHL,665,3,34,0,N,0,4,0,6,0,15
6834344,2008,12,22,1,1314,1230,1436,1340,MQ,3988,N828MQ,82,70,48,56,44,RST,ORD,268,25,9,0,N,0,0,1,12,0,43
6227845,2008,11,29,6,639,559,932,836,EV,5049,N880AS,173,157,147,56,40,HPN,ATL,780,8,18,0,N,0,40,0,16,0,0
1019005,2008,2,7,4,2011,1957,2148,2132,NW,827,N355NW,97,95,71,16,14,MEM,DFW,432,6,20,0,N,0,14,0,2,0,0
1617015,2008,3,18,2,1339,1333,1617,1609,NW,648,N613NW,98,96,73,8,6,STL,DTW,440,6,19,0,N,0,,,,,
3053425,2008,6,20,5,1456,1445,1532,1530,WN,2964,N354SW,96,105,83,2,11,BOI,OAK,511,6,7,0,N,0,,,,,
3944219,2008,7,7,1,1040,1002,1047,1024,EV,4451,N838AS,67,82,47,23,38,ATL,MOB,302,1,19,0,N,0,23,0,0,0,0
6676082,2008,12,11,4,1520,1510,1718,1711,UA,591,N437UA,178,181,155,7,10,DEN,SEA,1024,7,16,0,N,0,,,,,
5131795,2008,9,30,2,1015,1002,1205,1155,DL,1486,N917DL,110,113,77,10,13,ATL,CLE,554,8,25,0,N,0,,,,,
2567708,2008,5,8,4,719,700,837,820,OO,2690,N494CA,78,80,64,17,19,MSN,MCI,386,4,10,0,N,0,17,0,0,0,0
4766828,2008,8,3,7,1023,914,1118,956,AS,65,N755AS,55,42,25,82,69,KTN,WRG,82,4,26,0,N,0,69,0,13,0,0
1042371,2008,2,20,3,2043,1830,2224,2030,9E,4798,86659E,101,120,78,114,133,IND,PHL,587,9,14,0,N,0,0,0,114,0,0
6335879,2008,11,9,7,1511,1440,1612,1550,9E,2204,87219E,61,70,45,22,31,MEM,MOB,317,3,13,0,N,0,22,0,0,0,0
3204079,2008,6,24,2,2123,2116,3,2359,OO,6356,N918SW,100,103,81,4,7,SFO,SLC,599,6,13,0,N,0,,,,,
3954108,2008,7,12,6,1635,1620,1935,1918,EV,4770,N841AS,120,118,80,17,15,SGF,ATL,563,10,30,0,N,0,0,0,2,0,15
6517759,2008,12,19,5,1456,1435,2025,2030,WN,129,N692SW,209,235,184,-5,21,LAX,MDW,1750,19,6,0,N,0,,,,,
6946528,2008,12,9,2,1157,1130,1435,1417,AS,457,N756AS,158,167,140,18,27,LAX,SEA,954,6,12,0,N,0,18,0,0,0,0
6823383,2008,12,3,3,1736,1635,1823,1720,MQ,3498,N638MQ,47,45,25,63,61,TYR,DFW,103,11,11,0,N,0,0,0,2,0,61
644348,2008,2,14,4,1916,1855,2201,2155,WN,181,N243WN,105,120,86,6,21,MDW,PHL,668,4,15,0,N,0,,,,,
479421,2008,1,4,5,3,2355,708,655,AA,246,N5FCAA,305,300,284,13,8,KOA,LAX,2504,12,9,0,N,0,,,,,
6599482,2008,12,29,1,631,625,901,902,YV,2920,N932LR,90,97,72,-1,6,SBP,PHX,509,8,10,0,N,0,,,,,
4028844,2008,7,11,5,1204,1150,1404,1350,MQ,4210,N804AE,60,60,40,14,14,ORD,TVC,224,2,18,0,N,0,,,,,
951586,2008,2,19,2,1933,1835,2157,2109,FL,635,N957AT,144,154,130,48,58,TPA,ROC,1079,4,10,0,N,0,0,0,0,0,48
3833910,2008,7,22,2,924,847,1803,1732,UA,90,N832UA,339,345,300,31,37,SFO,EWR,2565,6,33,0,N,0,0,0,31,0,0
1242606,2008,3,23,7,1613,1545,2203,2135,WN,462,N362SW,230,230,218,28,28,LAX,BNA,1797,5,7,0,N,0,7,0,0,0,21
6236594,2008,11,11,2,1812,1730,1911,1826,EV,5335,N846AS,59,56,36,45,42,ABY,ATL,146,14,9,0,N,0,0,0,3,0,42
1894577,2008,4,20,7,828,820,933,923,XE,2030,N13903,65,63,31,10,8,EWR,PVD,160,5,29,0,N,0,,,,,
4709129,2008,8,26,2,1351,1155,1456,1259,9E,5868,88479E,125,124,93,117,116,DTW,OMA,651,2,30,0,N,0,116,0,1,0,0
5962528,2008,11,9,7,1641,1625,1727,1730,WN,3085,N457WN,106,125,91,-3,16,SLC,OAK,588,7,8,0,N,0,,,,,
518921,2008,1,13,7,1922,1855,2240,2225,AA,1866,N492AA,138,150,118,15,27,DFW,MCO,984,4,16,0,N,0,3,0,0,0,12
3197464,2008,6,20,5,1853,1745,2032,1859,OO,6128,N773SK,159,134,111,93,68,ORF,ORD,717,4,44,0,N,0,0,0,93,0,0
176527,2008,1,5,6,1350,1150,1437,1235,OO,5717,N568SW,47,45,33,122,120,RDM,PDX,116,4,10,0,N,0,122,0,0,0,0
5922763,2008,10,2,4,2058,2035,42,2355,CO,638,N14335,224,200,151,47,23,EWR,MIA,1086,8,65,0,N,0,23,0,24,0,0
1255195,2008,3,27,4,1640,1455,1642,1455,WN,166,N700GS,62,60,49,107,105,BOI,GEG,287,4,9,0,N,0,0,0,2,0,105
481718,2008,1,29,2,1944,1815,2302,1959,AA,347,N515AA,258,164,164,183,89,LGA,ORD,733,8,86,0,N,0,0,0,183,0,0
1056257,2008,2,27,3,1107,1100,1349,1350,AA,283,N399AA,342,350,319,-1,7,MIA,LAX,2342,9,14,0,N,0,,,,,
6742258,2008,12,17,3,1618,1605,1806,1753,DL,1888,N961DL,108,108,80,13,13,ATL,BWI,576,7,21,0,N,0,,,,,
2405173,2008,5,8,4,1117,1100,,1200,WN,19,N318SW,,60,,,17,DAL,HOU,239,,10,0,N,1,,,,,
6350443,2008,11,15,6,848,842,943,937,9E,2919,89699E,115,115,90,6,6,DTW,HSV,554,9,16,0,N,0,,,,,
42385,2008,1,16,3,1606,1600,1700,1700,WN,39,N338SW,54,60,42,0,6,DAL,HOU,239,4,8,0,N,0,,,,,
525967,2008,1,1,2,2116,2055,2226,2215,AA,2289,N5FRAA,190,200,168,11,21,DFW,LAX,1235,6,16,0,N,0,,,,,
1408337,2008,3,25,2,1500,1448,1658,1636,UA,367,N922UA,178,168,164,22,12,DEN,PDX,992,4,10,0,N,0,12,0,10,0,0
3659923,2008,7,19,6,1748,1740,2037,2010,WN,973,N718SW,169,150,140,27,8,PHL,JAX,742,7,22,0,N,0,0,0,19,8,0
4221395,2008,7,11,5,1655,1642,2044,2030,DL,427,N6712B,229,228,189,14,13,ATL,SJU,1547,5,35,0,N,0,,,,,
2192419,2008,4,20,7,1728,1720,1738,1745,MQ,4209,N684JW,70,85,56,-7,8,CLE,ORD,316,4,10,0,N,0,,,,,
6333644,2008,11,30,7,1422,1415,1758,1550,NW,1471,N987US,,95,,,7,MSP,MOT,449,5,11,0,N,1,,,,,
3111268,2008,6,18,3,836,830,954,957,XE,2363,N14947,78,87,62,-3,6,IAH,OKC,395,4,12,0,N,0,,,,,
3063216,2008,6,23,1,2013,2005,2150,2120,WN,296,N244WN,97,75,59,30,8,BWI,CMH,336,4,34,0,N,0,8,0,22,0,0
3411075,2008,6,11,3,1911,1900,2122,2050,MQ,4429,N636AE,131,110,79,32,11,ICT,ORD,588,27,25,0,N,0,0,0,31,0,1
982236,2008,2,23,6,1717,1710,1804,1800,MQ,3904,N828AE,47,50,27,4,7,ORD,CMI,135,6,14,0,N,0,,,,,
331530,2008,1,11,5,1417,1315,1544,1458,EV,4426,N761EV,87,103,71,46,62,ATL,PHF,508,3,13,0,N,0,46,0,0,0,0
5829587,2008,10,26,7,2113,1930,2250,2110,AA,363,N529AA,157,160,119,100,103,LGA,ORD,733,8,30,0,N,0,0,0,100,0,0
5424924,2008,10,15,3,1052,1045,1329,1330,WN,136,N431WN,97,105,88,-1,7,MDW,ALB,717,3,6,0,N,0,,,,,
6331299,2008,11,12,3,1742,1731,1926,1911,NW,1186,N316US,104,100,72,15,11,DTW,BDL,548,7,25,0,N,0,11,0,4,0,0
1230643,2008,3,19,3,1220,1150,1320,1300,WN,1573,N604SW,60,70,49,20,30,PHX,SAN,304,2,9,0,N,0,0,0,3,0,17
2417019,2008,5,11,7,2041,1950,2205,2115,WN,1732,N303SW,84,85,67,50,51,SAN,OAK,446,7,10,0,N,0,8,0,0,0,42
917220,2008,2,20,3,1311,1232,1457,1428,EV,4414,N932EV,106,116,91,29,39,ATL,FNT,644,5,10,0,N,0,29,0,0,0,0
689568,2008,2,28,4,2200,2150,2308,2305,WN,288,N773SA,68,75,58,3,10,MCI,MDW,405,4,6,0,N,0,,,,,
6425575,2008,11,29,6,1229,1220,1653,1711,B6,1264,N179JB,204,231,188,-18,9,AUS,BOS,1698,3,13,0,N,0,,,,,
289400,2008,1,27,7,2243,2130,25,2307,US,179,N604AW,282,277,267,78,73,DTW,LAS,1750,3,12,0,N,0,0,0,64,0,14
3516259,2008,6,28,6,1805,1730,2105,2005,AA,1955,N475AA,180,155,158,60,35,MSP,DFW,852,11,11,0,N,0,0,0,25,0,35
4201179,2008,7,28,1,1624,1455,1908,1750,CO,450,N24715,224,235,195,78,89,EWR,AUS,1504,4,25,0,N,0,26,0,0,0,52
1150134,2008,2,29,5,1252,1235,1804,1746,CO,596,N57857,192,191,159,18,17,LAS,IAH,1222,15,18,0,N,0,0,0,1,0,17
6307201,2008,11,8,6,1437,1310,1722,1455,MQ,4450,N669MQ,165,105,80,147,87,CLE,JFK,425,20,65,0,N,0,0,0,147,0,0
1883323,2008,4,30,3,1936,1925,2212,2215,WN,2010,N734SA,156,170,145,-3,11,TPA,PVD,1137,4,7,0,N,0,,,,,
6938957,2008,12,23,2,2122,2100,2338,2305,AA,2194,N3AAAA,256,245,237,33,22,DFW,SEA,1660,7,12,0,N,0,22,0,11,0,0
5912001,2008,10,17,5,1446,1439,1542,1556,CO,1521,N23721,116,137,100,-14,7,ATL,IAH,689,5,11,0,N,0,,,,,
4124310,2008,7,10,4,2349,1740,113,1915,AA,1303,N498AA,84,95,70,358,369,MFE,DFW,468,7,7,0,N,0,358,0,0,0,0
1750319,2008,3,5,3,1908,1810,2138,2108,CO,493,N38257,150,178,119,30,58,MCO,EWR,938,10,21,0,N,0,0,0,30,0,0
721482,2008,2,26,2,1457,855,1524,922,XE,2039,N16951,87,87,63,362,362,CLE,MKE,328,4,20,0,N,0,362,0,0,0,0
3805390,2008,7,17,4,2010,1856,2018,1916,OO,2775,N496CA,68,80,54,62,74,CLE,MKE,328,4,10,0,N,0,0,0,0,0,62
354680,2008,1,1,2,1949,1858,2116,2032,FL,695,N992AT,87,94,71,44,51,SRQ,ATL,445,8,8,0,N,0,0,0,0,0,44
4742637,2008,8,10,7,2345,2155,302,50,AA,1382,N5FGAA,197,175,144,132,110,MIA,EWR,1086,5,48,0,N,0,110,0,22,0,0
1623591,2008,3,19,3,1344,1330,1609,1630,NW,1029,N335NW,205,240,186,-21,14,FLL,MSP,1487,7,12,0,N,0,,,,,
3382897,2008,6,29,7,1925,1840,2047,1955,MQ,3358,N520DC,82,75,52,52,45,LIT,DFW,304,20,10,0,N,0,3,0,7,0,42
6965018,2008,12,21,7,818,725,1204,1002,B6,311,N565JB,406,337,371,122,53,IAD,LGB,2277,5,30,0,N,0,20,0,69,33,0
4186336,2008,7,9,3,1014,959,1159,1153,CO,1443,N14334,105,114,75,6,15,EWR,MYR,550,4,26,0,N,0,,,,,
3094474,2008,6,10,2,1726,1715,1759,1747,XE,600,N13550,93,92,76,12,11,JAX,MSY,513,3,14,0,N,0,,,,,
6530906,2008,12,23,2,1420,1405,1521,1510,WN,2176,N684WN,61,65,40,11,15,PHL,PVD,238,6,15,0,N,0,,,,,
489172,2008,1,28,1,1650,1455,1842,1610,AA,640,N564AA,112,75,57,152,115,STL,ORD,258,7,48,0,N,0,0,0,152,0,0
608937,2008,2,3,7,1143,1130,1244,1225,WN,495,N444WN,61,55,37,19,13,SEA,GEG,224,5,19,0,N,0,5,0,6,0,8
5066335,2008,9,26,5,2153,2137,2315,2259,UA,1227,N379UA,142,142,125,16,16,DEN,SAN,853,5,12,0,N,0,0,0,0,0,16
5954327,2008,11,7,5,857,800,1100,1015,WN,3312,N391SW,123,135,111,45,57,CMH,MCO,802,5,7,0,N,0,45,0,0,0,0
1988334,2008,4,8,2,1209,1201,1302,1259,OO,5849,N907SW,113,118,94,3,8,FAR,DEN,627,8,11,0,N,0,,,,,
2449181,2008,5,21,3,1554,1540,1851,1825,WN,54,N263WN,177,165,164,26,14,ISP,TPA,1034,4,9,0,N,0,8,0,12,0,6
2250168,2008,4,18,5,1156,1120,1329,1255,9E,5604,85329E,93,95,75,34,36,MSP,STL,449,5,13,0,N,0,34,0,0,0,0
4486093,2008,8,19,2,1953,1940,30,34,UA,1190,N367UA,157,174,141,-4,13,DEN,DTW,1123,6,10,0,N,0,,,,,
3834394,2008,7,15,2,1044,855,1302,1112,UA,107,N437UA,258,257,211,110,109,ORD,LAX,1745,28,19,0,N,0,109,0,1,0,0
4393389,2008,8,12,2,2215,2129,35,2358,OH,5539,N455CA,140,149,95,37,46,JFK,CVG,589,3,42,0,N,0,37,0,0,0,0
3235265,2008,6,13,5,2045,1905,2316,2130,UA,639,N530UA,331,325,304,106,100,IAD,LAX,2288,8,19,0,N,0,0,0,6,0,100
3915375,2008,7,2,3,2007,2000,2007,2010,WN,379,N747SA,60,70,50,-3,7,BOI,RNO,335,4,6,0,N,0,,,,,
1270573,2008,3,31,1,817,720,1119,1025,WN,3162,N402WN,182,185,167,54,57,PVD,TPA,1137,3,12,0,N,0,0,0,54,0,0
2080630,2008,4,30,3,2358,2350,713,729,US,1404,N941UW,255,279,231,-16,8,LAS,PHL,2176,4,20,0,N,0,,,,,
